28,
age50m,0
age50p,0
diabe,0
hibpe,0
cancre,0
hearte,0
stroke,0
lunge,0
mentae,0
smoker,0
former,0
obese,0
veryobese,0
sex,0
imm,0
hs,0
college,0
univ,0
ltc1,0
ltc2,0
adl,0
iadl,0
cognitive,0
quebec,0
ontario,0
prairies,0
bc,0
constant,0
28,
age50m,-.021452188
age50p,.076115303
diabe,.26614416
hibpe,-.045162458
cancre,.58868885
hearte,.27712649
stroke,-.086338364
lunge,.3303442
mentae,.52947396
smoker,.23962876
former,.047098354
obese,.22928423
veryobese,.28134927
sex,.49596989
imm,-.28794432
hs,.044904936
college,-.042455815
univ,.14974596
ltc1,0
ltc2,1.0518128
adl,.64772314
iadl,1.1271189
cognitive,.011171579
quebec,.18903087
ontario,-.0069688661
prairies,-.14295432
bc,-.27932173
constant,-3.4265542
28,
age50m,.10036447
age50p,.15147352
diabe,-.018289736
hibpe,-.52782881
cancre,-.72903407
hearte,.18267769
stroke,.12060063
lunge,.17215018
mentae,2.0292339
smoker,.65227824
former,-.12708315
obese,.63847536
veryobese,-.96638906
sex,.57987154
imm,-.55832726
hs,-1.2940167
college,-.63017786
univ,-1.7109187
ltc1,0
ltc2,.75437474
adl,1.1231204
iadl,1.4949443
cognitive,.92800695
quebec,.19524363
ontario,.81055325
prairies,-.22982655
bc,-.010795694
constant,-13.774858
