16,
age50m,0
age50p,0
smoker,0
former,0
obese,0
veryobese,0
sex,0
imm,0
hs,0
college,0
univ,0
quebec,0
ontario,0
prairies,0
bc,0
constant,0
16,
age50m,.0072787935
age50p,-.020911304
smoker,.15089804
former,.16288924
obese,4.2639966
veryobese,5.1045251
sex,-.073941424
imm,-.051059492
hs,-.087732852
college,-.18210518
univ,-.29223531
quebec,-.20760517
ontario,-.031558625
prairies,.040572558
bc,-.18195395
constant,-3.0368621
16,
age50m,.0098642474
age50p,-.050487604
smoker,.034760777
former,.40563396
obese,5.7135844
veryobese,9.9261322
sex,.22593637
imm,-.0083385175
hs,-.13801758
college,-.2308953
univ,-.54368019
quebec,-.55869991
ontario,-.040450692
prairies,.091792047
bc,-.28728339
constant,-6.599772
