16,
age50m,0
age50p,0
smoker,0
former,0
obese,0
veryobese,0
sex,0
imm,0
hs,0
college,0
univ,0
quebec,0
ontario,0
prairies,0
bc,0
constant,0
16,
age50m,.0055948291
age50p,-.023374286
smoker,.020202799
former,.12295
obese,4.0557814
veryobese,5.0704446
sex,-.021467755
imm,.052261468
hs,-.22432336
college,-.19334683
univ,-.41001308
quebec,-.23135455
ontario,-.12106005
prairies,.012242902
bc,-.15126391
constant,-2.7784183
16,
age50m,.018708771
age50p,-.050303571
smoker,-.00090548099
former,.30039513
obese,5.4005175
veryobese,9.7961473
sex,.36050805
imm,-.23056686
hs,-.0070188893
college,-.077075519
univ,-.33762074
quebec,-.3110553
ontario,.079520673
prairies,.19758448
bc,-.1534296
constant,-7.0961509
