16,
age50m,0
age50p,0
smoker,0
former,0
obese,0
veryobese,0
sex,0
imm,0
hs,0
college,0
univ,0
quebec,0
ontario,0
prairies,0
bc,0
constant,0
16,
age50m,.0063396189
age50p,-.019719727
smoker,.041871633
former,.11274222
obese,4.1624265
veryobese,4.7771144
sex,-.14251046
imm,-.10554504
hs,-.18193389
college,-.20074257
univ,-.31431696
quebec,-.26842546
ontario,-.077230871
prairies,.049319468
bc,-.10454495
constant,-2.851316
16,
age50m,.015720978
age50p,-.05362501
smoker,.17282832
former,.33085394
obese,5.4809036
veryobese,9.3951349
sex,.2654438
imm,-.17667472
hs,-.14208663
college,-.18601766
univ,-.39887536
quebec,-.24501173
ontario,-.010111818
prairies,.12671959
bc,-.37409613
constant,-6.7393589
