0,30,.9358996
0,31,.9048451
0,32,.8757876
0,33,.8393438
0,34,.8124948
0,35,.8019911
0,36,.7723784
0,37,.7595099
0,38,.7388589
0,39,.722378
0,40,.6728336
0,41,.6450706
0,42,.6455732
0,43,.6355276
0,44,.63419
0,45,.6446274
0,46,.6369932
0,47,.6438788
0,48,.6418369
0,49,.6447023
0,50,.6173602
0,51,.6392013
0,52,.6546072
0,53,.6840386
0,54,.7073106
0,55,.638175
0,56,.6628537
0,57,.6853554
0,58,.7113624
0,59,.7294385
0,60,.7447931
0,61,.7671737
0,62,.808916
0,63,.8251725
0,64,.8575147
0,65,.8099852
0,66,.8275685
0,67,.8645099
0,68,.89908
0,69,.9261386
0,70,.8470697
0,71,.8641251
0,72,.9020806
0,73,.9378421
0,74,.9721802
0,75,.9177397
0,76,.9593828
0,77,1.001224
0,78,1.037116
0,79,1.079428
0,80,.8404157
0,81,.9079554
0,82,.9263588
0,83,.982645
0,84,1.010287
0,85,1.005538
0,86,1.047322
0,87,1.077139
0,88,1.129983
0,89,1.183993
0,90,1.221351
0,91,1.250597
0,92,1.264289
0,93,1.408803
0,94,1.429459
0,95,1.398157
0,96,1.604299
0,97,1.560066
0,98,1.417392
0,99,1.402386
0,100,1.52987
1,30,.8075624
1,31,.7847004
1,32,.7831542
1,33,.7810794
1,34,.7740338
1,35,.7919589
1,36,.7860546
1,37,.7860797
1,38,.7763188
1,39,.7697105
1,40,.7429981
1,41,.7469115
1,42,.743943
1,43,.7446616
1,44,.7406678
1,45,.6586309
1,46,.6492113
1,47,.6577786
1,48,.6586631
1,49,.659775
1,50,.6205674
1,51,.6408283
1,52,.652469
1,53,.6707638
1,54,.6992911
1,55,.7255098
1,56,.7519762
1,57,.7751321
1,58,.7972809
1,59,.8240262
1,60,.7822985
1,61,.8109377
1,62,.8429413
1,63,.8688472
1,64,.9007722
1,65,.8536677
1,66,.8934144
1,67,.9200417
1,68,.9721739
1,69,1.001134
1,70,.8936336
1,71,.9356607
1,72,.9704856
1,73,1.001597
1,74,1.045106
1,75,.9797951
1,76,1.008933
1,77,1.064811
1,78,1.113739
1,79,1.170919
1,80,.9341713
1,81,.9960874
1,82,1.036316
1,83,1.080358
1,84,1.14978
1,85,1.094237
1,86,1.126047
1,87,1.197505
1,88,1.285912
1,89,1.311347
1,90,1.383214
1,91,1.456777
1,92,1.558861
1,93,1.597407
1,94,1.669095
1,95,1.743363
1,96,1.813758
1,97,1.846521
1,98,1.87613
1,99,1.909713
1,100,2.034265
