0,30,1.553483
0,31,1.454174
0,32,1.363459
0,33,1.270462
0,34,1.195141
0,35,1.155466
0,36,1.082167
0,37,1.031667
0,38,.9745594
0,39,.922487
0,40,.8410606
0,41,.7819666
0,42,.7597213
0,43,.7259516
0,44,.7048864
0,45,.6985164
0,46,.6698262
0,47,.6567656
0,48,.6378815
0,49,.6231526
0,50,.5783364
0,51,.5986227
0,52,.6140326
0,53,.6418553
0,54,.6638946
0,55,.6075646
0,56,.6322255
0,57,.6538078
0,58,.6770343
0,59,.6985375
0,60,.7141756
0,61,.7348754
0,62,.7774078
0,63,.7894999
0,64,.8230582
0,65,.8061469
0,66,.8239493
0,67,.8609329
0,68,.8937768
0,69,.9259939
0,70,.8525662
0,71,.8740661
0,72,.9099733
0,73,.9479711
0,74,.9846562
0,75,.9387624
0,76,.9838672
0,77,1.030548
0,78,1.065869
0,79,1.111641
0,80,.8853581
0,81,.9510665
0,82,.976033
0,83,1.030883
0,84,1.067986
0,85,1.071416
0,86,1.114943
0,87,1.153051
0,88,1.208423
0,89,1.267347
0,90,1.304851
0,91,1.34276
0,92,1.366314
0,93,1.507483
0,94,1.53495
0,95,1.521068
0,96,1.735252
0,97,1.65859
0,98,1.536464
0,99,1.513411
0,100,1.634882
1,30,1.160269
1,31,1.097505
1,32,1.058994
1,33,1.028458
1,34,.9871565
1,35,.9918835
1,36,.9562831
1,37,.928178
1,38,.8902838
1,39,.8566388
1,40,.804636
1,41,.7831612
1,42,.7600983
1,43,.7415302
1,44,.7138225
1,45,.6213331
1,46,.5931938
1,47,.5840213
1,48,.5728723
1,49,.5529509
1,50,.5139133
1,51,.5308815
1,52,.539367
1,53,.5562832
1,54,.5809053
1,55,.613048
1,56,.6354275
1,57,.6560669
1,58,.6754175
1,59,.697916
1,60,.672632
1,61,.6970442
1,62,.7264303
1,63,.7461008
1,64,.7798348
1,65,.7584909
1,66,.7947639
1,67,.8175791
1,68,.8647535
1,69,.8928814
1,70,.8115935
1,71,.8505481
1,72,.8861806
1,73,.913953
1,74,.9547457
1,75,.9069404
1,76,.9360625
1,77,.9881757
1,78,1.038026
1,79,1.090888
1,80,.8837613
1,81,.9452694
1,82,.9830066
1,83,1.028941
1,84,1.095067
1,85,1.062313
1,86,1.100521
1,87,1.164771
1,88,1.256361
1,89,1.297921
1,90,1.365332
1,91,1.449289
1,92,1.561736
1,93,1.603981
1,94,1.676991
1,95,1.74058
1,96,1.812494
1,97,1.866135
1,98,1.889668
1,99,1.926035
1,100,2.073559
