16,
age50m,0
age50p,0
smoker,0
former,0
obese,0
veryobese,0
sex,0
imm,0
hs,0
college,0
univ,0
quebec,0
ontario,0
prairies,0
bc,0
constant,0
16,
age50m,.0015107177
age50p,-.016466154
smoker,.036459479
former,.12035186
obese,4.2244272
veryobese,4.9957008
sex,-.10297874
imm,-.10794888
hs,-.18875718
college,-.24722508
univ,-.30659801
quebec,-.29854777
ontario,-.043741181
prairies,.027606599
bc,-.15773368
constant,-2.6504452
16,
age50m,.019517925
age50p,-.055809017
smoker,.064377747
former,.32550514
obese,5.4617643
veryobese,9.6480484
sex,.30594775
imm,-.33372623
hs,-.24613257
college,-.38295579
univ,-.46675575
quebec,-.29744038
ontario,.03670999
prairies,.11421435
bc,-.14465325
constant,-6.8336663
