30,
age50m,0
age50p,0
diabe,0
hibpe,0
cancre,0
hearte,0
stroke,0
lunge,0
mentae,0
smoker,0
former,0
obese,0
veryobese,0
sex,0
imm,0
hs,0
college,0
univ,0
inv1,0
inv2,0
inv3,0
inv4,0
inv5,0
inv6,0
inv7,0
quebec,0
ontario,0
prairies,0
bc,0
constant,0
30,
age50m,-.019204084
age50p,.0086181629
diabe,.51378947
hibpe,-.037503488
cancre,.084621675
hearte,.74535167
stroke,.96247143
lunge,.48247448
mentae,1.6848387
smoker,.072422788
former,.23025639
obese,-.10087325
veryobese,-.18048516
sex,.047178619
imm,-.092305169
hs,-.25437751
college,-.12819955
univ,-.29035634
inv1,0
inv2,3.6802311
inv3,1.1687113
inv4,1.8056259
inv5,3.8431339
inv6,.86366969
inv7,6.7598357
quebec,-.13418244
ontario,.072466098
prairies,.11371895
bc,-.16404492
constant,-4.1989903
30,
age50m,.001829912
age50p,.0494527
diabe,.34477052
hibpe,.28882942
cancre,.098983817
hearte,.27342576
stroke,.67930007
lunge,.48834109
mentae,.84008658
smoker,.21079117
former,-.035931889
obese,.032125644
veryobese,.070337176
sex,.67174143
imm,.00039593061
hs,-.22556323
college,-.36991122
univ,-.51866233
inv1,0
inv2,.092553638
inv3,2.710304
inv4,1.3854009
inv5,2.8483315
inv6,2.6776564
inv7,6.8937087
quebec,-.289471
ontario,-.29465157
prairies,-.28310376
bc,-.17289761
constant,-3.8125041
30,
age50m,-.0095451819
age50p,.066320673
diabe,.21789466
hibpe,-.14086559
cancre,.11581427
hearte,-.31563252
stroke,1.1975776
lunge,1.2424201
mentae,-.24112386
smoker,-.22527543
former,-.10938924
obese,.19994353
veryobese,.84705693
sex,-.1562445
imm,.41885948
hs,-.129637
college,-.30957967
univ,-.92005283
inv1,0
inv2,.22940396
inv3,1.0735492
inv4,2.2638469
inv5,3.9770455
inv6,1.9330584
inv7,-55.29081
quebec,.31927833
ontario,-.22644566
prairies,-.06313318
bc,.15746871
constant,-5.739748
30,
age50m,-.0010487229
age50p,.017738784
diabe,.2954092
hibpe,.36032346
cancre,.29422426
hearte,.99161881
stroke,1.0544704
lunge,.71282816
mentae,2.1153693
smoker,.27705377
former,.1841315
obese,-.49252504
veryobese,-.19714063
sex,-.002606208
imm,.34729272
hs,-.61970538
college,-.84557647
univ,-1.667541
inv1,0
inv2,3.7636125
inv3,2.9731178
inv4,2.4929519
inv5,6.5282288
inv6,3.3614283
inv7,9.5970068
quebec,-.48423654
ontario,-.50069147
prairies,-.13733611
bc,-.41964847
constant,-5.9757185
30,
age50m,-.012901921
age50p,.064998612
diabe,.48131463
hibpe,.12405054
cancre,-.0026053381
hearte,.3314372
stroke,1.2976635
lunge,.52771038
mentae,1.1620018
smoker,.093838878
former,-.14190491
obese,.018231343
veryobese,.32659119
sex,.14096169
imm,.39223021
hs,-.4561803
college,-.54401982
univ,-1.3141961
inv1,0
inv2,1.4177445
inv3,2.9033568
inv4,2.2655652
inv5,3.7922766
inv6,4.6852307
inv7,8.89258
quebec,-.34993124
ontario,-.22867447
prairies,-.35141963
bc,-.19176993
constant,-4.3165135
30,
age50m,-.034976404
age50p,.11150704
diabe,.37872246
hibpe,.017982977
cancre,.38650921
hearte,.20566885
stroke,1.0077094
lunge,.8066076
mentae,1.8465642
smoker,.36587039
former,.10415447
obese,-.50131738
veryobese,-.62580973
sex,-.092160374
imm,.0080437567
hs,-.71317995
college,-.50520915
univ,-1.2674625
inv1,0
inv2,2.5928793
inv3,2.2647002
inv4,.41998875
inv5,5.165256
inv6,4.1235766
inv7,11.152202
quebec,-.39970115
ontario,-.3386924
prairies,-.065182038
bc,-.37554345
constant,-5.1725125
