17,
age85m,.12267103
age85p,-.023108
year2008,.30504391
smoker,.37333041
former,.1685559
obese,-.47076356
veryobese,-.62150055
sex,-.008626475
imm,.44860891
hs,-.20892832
college,-.70136029
univ,-.55608481
quebec,.28810433
ontario,.31610525
prairies,.60027874
bc,-.20922726
constant,-13.494294
