30,
age50m,0
age50p,0
diabe,0
hibpe,0
cancre,0
hearte,0
stroke,0
lunge,0
mentae,0
smoker,0
former,0
obese,0
veryobese,0
sex,0
imm,0
hs,0
college,0
univ,0
inv1,0
inv2,0
inv3,0
inv4,0
inv5,0
inv6,0
inv7,0
quebec,0
ontario,0
prairies,0
bc,0
constant,0
30,
age50m,-.038797304
age50p,.016427727
diabe,.26191339
hibpe,.40263054
cancre,.4192552
hearte,.63837552
stroke,.59522247
lunge,.023125835
mentae,1.93725
smoker,.3625567
former,.25373179
obese,-.037670832
veryobese,.087084718
sex,.061300289
imm,.37902138
hs,-.55420339
college,-.809385
univ,-.59169418
inv1,0
inv2,3.4951057
inv3,.90092528
inv4,1.3942871
inv5,3.1713159
inv6,1.339022
inv7,2.7082334
quebec,-.36221376
ontario,.0077743041
prairies,-.1287065
bc,-.13337211
constant,-3.2034879
30,
age50m,.030427754
age50p,.051183991
diabe,.23270865
hibpe,.23987564
cancre,.065489277
hearte,.33911279
stroke,.83261353
lunge,.41974294
mentae,.85483664
smoker,.4329409
former,.1226987
obese,.047475249
veryobese,.25369877
sex,.69823056
imm,.10946917
hs,-.099935867
college,-.2059239
univ,-.37971994
inv1,0
inv2,.29565522
inv3,2.6903818
inv4,1.60929
inv5,2.2442698
inv6,3.0765193
inv7,3.6449728
quebec,.0058709364
ontario,-.10325924
prairies,-.06269978
bc,.026185399
constant,-5.6179662
30,
age50m,.019415542
age50p,.043281913
diabe,.31794617
hibpe,.17552055
cancre,-.6201424
hearte,-.0013564964
stroke,1.5655142
lunge,.36853686
mentae,.85516298
smoker,-.077596016
former,.09946318
obese,.4448368
veryobese,1.1667522
sex,-.079013415
imm,.50728208
hs,-.3384507
college,-.08000771
univ,-.95366406
inv1,0
inv2,.4478254
inv3,1.4164726
inv4,2.5783951
inv5,2.0024488
inv6,2.1155636
inv7,3.295239
quebec,.17705838
ontario,-.1147017
prairies,.087682255
bc,.044809178
constant,-7.0514841
30,
age50m,-.021184774
age50p,.040412802
diabe,.23314768
hibpe,.34533831
cancre,-.021250756
hearte,.90288973
stroke,1.5900813
lunge,.45759147
mentae,2.5662501
smoker,.18787144
former,.11216768
obese,.22834878
veryobese,.25600895
sex,.23859064
imm,.074262828
hs,-.8930468
college,-.52407241
univ,-1.0634153
inv1,0
inv2,2.6356268
inv3,2.6438823
inv4,1.3654975
inv5,5.2934179
inv6,3.3786936
inv7,5.4076233
quebec,.21013059
ontario,-.031764343
prairies,.23960224
bc,.12753847
constant,-5.7436771
30,
age50m,.0016216729
age50p,.074245758
diabe,.40342784
hibpe,-.15069428
cancre,-.051114693
hearte,.41636458
stroke,1.6004822
lunge,.51647139
mentae,1.0459099
smoker,.55807918
former,.15120268
obese,.18052965
veryobese,.81316966
sex,.16709229
imm,.41432378
hs,-.28645754
college,-.25789034
univ,-.85290015
inv1,0
inv2,.99628222
inv3,2.7537844
inv4,2.9500587
inv5,3.258841
inv6,5.0238485
inv7,5.4203553
quebec,.077808931
ontario,-.031178633
prairies,-.10098756
bc,.030524207
constant,-5.7770929
30,
age50m,-.036800493
age50p,.11102871
diabe,.23704574
hibpe,.079179071
cancre,-.01157027
hearte,.32084504
stroke,.95564348
lunge,.29900578
mentae,2.5891464
smoker,.29539695
former,.16383635
obese,-.37080857
veryobese,.053541403
sex,.34417978
imm,.22479859
hs,-.71778655
college,-.66121769
univ,-.96848804
inv1,0
inv2,2.4647059
inv3,1.8749602
inv4,2.1990061
inv5,4.4686871
inv6,4.1147714
inv7,6.9100718
quebec,-.053037994
ontario,.27275929
prairies,.24745102
bc,.15569483
constant,-5.6863041
