16,
age50m,0
age50p,0
smoker,0
former,0
obese,0
veryobese,0
sex,0
imm,0
hs,0
college,0
univ,0
quebec,0
ontario,0
prairies,0
bc,0
constant,0
16,
age50m,.0080494285
age50p,-.022777528
smoker,.048195627
former,.10590477
obese,4.2052746
veryobese,4.8554425
sex,-.10130123
imm,-.10776405
hs,-.20035227
college,-.25001323
univ,-.40709782
quebec,-.21392763
ontario,.01111628
prairies,.065507904
bc,-.063274421
constant,-2.951525
16,
age50m,.0083052367
age50p,-.052464914
smoker,-.053678818
former,.3473188
obese,5.3724298
veryobese,9.3277826
sex,.2740958
imm,-.095175229
hs,-.15541452
college,-.22080332
univ,-.45625773
quebec,-.2784166
ontario,.030580653
prairies,.082306825
bc,-.11118741
constant,-6.2519326
