28,
age50m,0
age50p,0
diabe,0
hibpe,0
cancre,0
hearte,0
stroke,0
lunge,0
mentae,0
smoker,0
former,0
obese,0
veryobese,0
sex,0
imm,0
hs,0
college,0
univ,0
ltc1,0
ltc2,0
adl,0
iadl,0
cognitive,0
quebec,0
ontario,0
prairies,0
bc,0
constant,0
28,
age50m,-.031023419
age50p,.077576697
diabe,.41093144
hibpe,.099065982
cancre,.42710006
hearte,.025084918
stroke,-.039542604
lunge,.13287704
mentae,.70644188
smoker,.21537308
former,.089529037
obese,.2764588
veryobese,.29002696
sex,.42356765
imm,-.29118752
hs,.0064652055
college,-.30627769
univ,.091983765
ltc1,0
ltc2,1.398338
adl,.77351356
iadl,.97263432
cognitive,.2547791
quebec,.22557068
ontario,.018467972
prairies,-.085191734
bc,-.14216959
constant,-2.8801434
28,
age50m,.043656223
age50p,.14880151
diabe,.80756301
hibpe,-.43033373
cancre,1.1992797
hearte,-.12585334
stroke,.31627202
lunge,-.27849245
mentae,1.5280261
smoker,.38984969
former,.16099089
obese,.45063874
veryobese,-3.8639467
sex,.95932668
imm,-.44176582
hs,-.51214755
college,.44722483
univ,-2.6418374
ltc1,0
ltc2,.92329538
adl,.8805021
iadl,2.1601119
cognitive,1.0727843
quebec,.43992785
ontario,-.10140143
prairies,.12942648
bc,-.031618398
constant,-11.783932
