30,
age50m,0
age50p,0
diabe,0
hibpe,0
cancre,0
hearte,0
stroke,0
lunge,0
mentae,0
smoker,0
former,0
obese,0
veryobese,0
sex,0
imm,0
hs,0
college,0
univ,0
inv1,0
inv2,0
inv3,0
inv4,0
inv5,0
inv6,0
inv7,0
quebec,0
ontario,0
prairies,0
bc,0
constant,0
30,
age50m,-.021580048
age50p,.0090869293
diabe,.51485294
hibpe,.1892866
cancre,.0074254479
hearte,.53313118
stroke,1.0373231
lunge,.464834
mentae,1.6348099
smoker,.37091127
former,.36237544
obese,.044700161
veryobese,-.6183514
sex,-.011419412
imm,.068481766
hs,-.10548285
college,-.075382009
univ,-.4051083
inv1,0
inv2,3.711046
inv3,.70800269
inv4,1.7423171
inv5,3.8119349
inv6,.87069249
inv7,2.8324869
quebec,-.1789927
ontario,.085973255
prairies,-.14984918
bc,-.12136444
constant,-4.2384906
30,
age50m,.017878775
age50p,.050926097
diabe,.4682543
hibpe,.24422565
cancre,.2835905
hearte,.39770252
stroke,.6398164
lunge,.59070325
mentae,.81430727
smoker,.47939035
former,.1771574
obese,.14134175
veryobese,.10804605
sex,.79405856
imm,-.017894905
hs,-.059826065
college,-.20437551
univ,-.35384849
inv1,0
inv2,.63063163
inv3,2.5895858
inv4,1.7229198
inv5,2.8911457
inv6,2.8518398
inv7,2.8888514
quebec,.017555349
ontario,-.017657764
prairies,.048873462
bc,.15983671
constant,-5.2409
30,
age50m,.000095512049
age50p,.067813963
diabe,.39831209
hibpe,.48752445
cancre,-1.3736275
hearte,-.11939904
stroke,.20126458
lunge,.98921514
mentae,-.19454806
smoker,.077082194
former,-.156223
obese,.23330741
veryobese,.75435799
sex,-.21134301
imm,.25105447
hs,.06007494
college,-.47952059
univ,-.020756245
inv1,0
inv2,.74219644
inv3,1.0519944
inv4,2.5094399
inv5,3.7529111
inv6,2.3277681
inv7,-21.369013
quebec,.3622095
ontario,-.037819684
prairies,.47379065
bc,.29181477
constant,-6.5059128
30,
age50m,.0065908502
age50p,.034227151
diabe,.68456924
hibpe,.34115273
cancre,1.100405
hearte,.73544961
stroke,1.3303173
lunge,.81395102
mentae,2.3752515
smoker,.79863805
former,.59005779
obese,-.35011542
veryobese,-.61040407
sex,.28500053
imm,.31778607
hs,-.7854529
college,-.7694633
univ,-1.2356778
inv1,0
inv2,3.1994066
inv3,2.5191469
inv4,.36040059
inv5,6.0124545
inv6,3.0515807
inv7,5.1428843
quebec,-.81296355
ontario,-.12788641
prairies,-.24341306
bc,-.11226977
constant,-6.8549089
30,
age50m,.0062312819
age50p,.078491949
diabe,.5234735
hibpe,.098653108
cancre,-.31764373
hearte,.47721177
stroke,1.0220022
lunge,.76064795
mentae,.65757507
smoker,.2802847
former,.13946979
obese,.2149106
veryobese,.20996585
sex,.28098464
imm,.26440823
hs,-.032171756
college,.067200527
univ,-.75369018
inv1,0
inv2,1.1462257
inv3,2.7700713
inv4,2.6838076
inv5,3.5538902
inv6,4.9998646
inv7,5.1935558
quebec,.1694988
ontario,.22461012
prairies,.21387342
bc,.42124039
constant,-6.4829206
30,
age50m,-.057032727
age50p,.12795696
diabe,.78427428
hibpe,-.041993462
cancre,.32910585
hearte,.31608254
stroke,.73620069
lunge,.61306822
mentae,2.4472277
smoker,.79027218
former,.27600291
obese,-.0019171833
veryobese,-.6740672
sex,.33802605
imm,.2649284
hs,-.49365467
college,-.14919272
univ,-.77832198
inv1,0
inv2,3.0824609
inv3,2.2662878
inv4,2.1379564
inv5,5.6579366
inv6,4.5433755
inv7,7.4519267
quebec,-.34880757
ontario,.11256618
prairies,.2192218
bc,-.069239765
constant,-5.6903763
