16,
age50m,0
age50p,0
smoker,0
former,0
obese,0
veryobese,0
sex,0
imm,0
hs,0
college,0
univ,0
quebec,0
ontario,0
prairies,0
bc,0
constant,0
16,
age50m,.001689182
age50p,-.022148078
smoker,.004552668
former,.21192497
obese,4.0949612
veryobese,4.7236781
sex,-.073156036
imm,-.087932512
hs,-.18436751
college,-.18871109
univ,-.34456682
quebec,-.19649211
ontario,-.0011893205
prairies,.13888526
bc,-.0022639469
constant,-2.7092481
16,
age50m,.016466286
age50p,-.052740816
smoker,.069256619
former,.33199325
obese,5.3338842
veryobese,9.3428135
sex,.32117471
imm,-.12758085
hs,-.24787869
college,-.03827722
univ,-.72344601
quebec,-.37195542
ontario,.055812377
prairies,.18585485
bc,-.15908821
constant,-6.77704
