31,
age50m,.10733046
age50p,.061699741
diabe,.32558304
hibpe,.072356962
cancre,.79202765
hearte,.50564224
stroke,.28159264
lunge,-.1842023
mentae,-.31311077
smoker,.83674163
former,.38790008
obese,-.17344357
veryobese,-.29848543
sex,-.55862939
imm,-.15212511
hs,-.16779397
college,-.3708705
univ,-.44280645
quebec,.087778561
ontario,.015732732
prairies,-.26830927
bc,-.059408605
inv1,0
inv2,.48077571
inv3,.78776032
inv4,.48176527
inv5,1.0293454
inv6,1.2609683
inv7,1.7354883
nhome,.39899743
constant,-10.166616
