31,
age50m,.11047683
age50p,.057594478
diabe,.59105563
hibpe,-.042370684
cancre,1.1050195
hearte,.25765961
stroke,.24819669
lunge,.10504373
mentae,.071242347
smoker,.79597145
former,.2704511
obese,-.43068931
veryobese,-.19950953
sex,-.55576915
imm,.030725149
hs,-.21763247
college,-.33950758
univ,-.66364378
quebec,-.033714738
ontario,.072015978
prairies,-.25705424
bc,.01096507
inv1,0
inv2,.4855825
inv3,.97814536
inv4,.62190789
inv5,1.0212104
inv6,1.1942639
inv7,1.6472098
nhome,.41743702
constant,-10.175181
