14,
age50m,-.012249652
age50p,-.0083900848
obese,.056146245
veryobese,.34277701
sex,-.75638109
imm,-.11642952
hs,-.42556557
college,-.77117854
univ,-1.0877826
quebec,.29904383
ontario,.10427187
prairies,.24632184
bc,.10483632
constant,-2.576936
