14,
age50m,-.040252563
age50p,-.031104963
obese,-.067785248
veryobese,-.032907013
sex,-.059372097
imm,-.13233465
hs,-.34901279
college,-.34543824
univ,-.60603076
quebec,-.13534604
ontario,-.029089259
prairies,.045583349
bc,-.44231659
constant,-.44694245
