0,30,1.922953
0,31,1.76628
0,32,1.624616
0,33,1.484628
0,34,1.367813
0,35,1.288029
0,36,1.183663
0,37,1.10324
0,38,1.024882
0,39,.9485775
0,40,.8311746
0,41,.7560355
0,42,.7186556
0,43,.6738429
0,44,.6382049
0,45,.6164804
0,46,.5794452
0,47,.5557141
0,48,.5275208
0,49,.5040172
0,50,.4470312
0,51,.4677595
0,52,.4850828
0,53,.5103378
0,54,.5335783
0,55,.4777316
0,56,.5033045
0,57,.523347
0,58,.5484601
0,59,.5719929
0,60,.5868987
0,61,.6116893
0,62,.6554999
0,63,.6724896
0,64,.7040205
0,65,.6705718
0,66,.6917761
0,67,.7324708
0,68,.7688442
0,69,.7988986
0,70,.7372592
0,71,.759488
0,72,.7998614
0,73,.8408316
0,74,.8786441
0,75,.8480508
0,76,.897451
0,77,.9494185
0,78,.9897273
0,79,1.040257
0,80,.8329297
0,81,.911675
0,82,.9353257
0,83,.9973029
0,84,1.038057
0,85,1.030978
0,86,1.077928
0,87,1.122997
0,88,1.181206
0,89,1.237623
0,90,1.289065
0,91,1.315373
0,92,1.355295
0,93,1.527622
0,94,1.566975
0,95,1.515207
0,96,1.747281
0,97,1.711727
0,98,1.549563
0,99,1.537211
0,100,1.668882
1,30,1.631084
1,31,1.509598
1,32,1.429006
1,33,1.358857
1,34,1.282342
1,35,1.256426
1,36,1.181674
1,37,1.123535
1,38,1.056473
1,39,.9963587
1,40,.896293
1,41,.8529297
1,42,.8076642
1,43,.7687757
1,44,.7259082
1,45,.6113014
1,46,.574278
1,47,.5507032
1,48,.5311408
1,49,.4988944
1,50,.4544956
1,51,.473985
1,52,.4863353
1,53,.5064792
1,54,.5345892
1,55,.5429768
1,56,.5678657
1,57,.5928024
1,58,.6164475
1,59,.6424233
1,60,.6227313
1,61,.6524094
1,62,.6860239
1,63,.7126134
1,64,.7483619
1,65,.7088349
1,66,.7519013
1,67,.7804115
1,68,.8343063
1,69,.8675636
1,70,.7818279
1,71,.8288247
1,72,.8668834
1,73,.9004086
1,74,.9486732
1,75,.9102299
1,76,.9428887
1,77,1.001759
1,78,1.063205
1,79,1.122847
1,80,.9319312
1,81,1.003512
1,82,1.050542
1,83,1.103648
1,84,1.182959
1,85,1.117688
1,86,1.162174
1,87,1.236674
1,88,1.335303
1,89,1.379221
1,90,1.459534
1,91,1.550202
1,92,1.675302
1,93,1.715043
1,94,1.80745
1,95,1.885877
1,96,1.972068
1,97,2.02287
1,98,2.057374
1,99,2.097923
1,100,2.296744
