16,
age50m,0
age50p,0
smoker,0
former,0
obese,0
veryobese,0
sex,0
imm,0
hs,0
college,0
univ,0
quebec,0
ontario,0
prairies,0
bc,0
constant,0
16,
age50m,.0067939726
age50p,-.017861446
smoker,.046522867
former,.093577728
obese,4.2844858
veryobese,5.0490489
sex,-.090439156
imm,-.19200838
hs,-.19034855
college,-.18862404
univ,-.28084293
quebec,-.17361018
ontario,-.011549069
prairies,.094743393
bc,-.12935197
constant,-2.9775829
16,
age50m,.021094389
age50p,-.0498088
smoker,.033299115
former,.33162388
obese,5.5189624
veryobese,9.4974279
sex,.23205143
imm,-.17705351
hs,-.31353036
college,-.27542585
univ,-.50078988
quebec,-.39751163
ontario,-.003069757
prairies,.0079946853
bc,-.10104591
constant,-6.7930698
