16,
age50m,0
age50p,0
smoker,0
former,0
obese,0
veryobese,0
sex,0
imm,0
hs,0
college,0
univ,0
quebec,0
ontario,0
prairies,0
bc,0
constant,0
16,
age50m,.010575167
age50p,-.020646838
smoker,-.081674114
former,.10518221
obese,4.1273828
veryobese,4.9877434
sex,-.10521027
imm,-.052931249
hs,-.15529816
college,-.15222326
univ,-.3201499
quebec,-.25314304
ontario,-.11451451
prairies,-.00098533044
bc,-.2813848
constant,-2.9691606
16,
age50m,.026043609
age50p,-.060520463
smoker,-.14858267
former,.39857838
obese,5.6528745
veryobese,9.8147526
sex,.4039143
imm,-.083993107
hs,-.20936184
college,-.32896945
univ,-.60791123
quebec,-.33767352
ontario,-.070075437
prairies,-.049472846
bc,-.27879232
constant,-7.3172274
