28,
age50m,0
age50p,0
diabe,0
hibpe,0
cancre,0
hearte,0
stroke,0
lunge,0
mentae,0
smoker,0
former,0
obese,0
veryobese,0
sex,0
imm,0
hs,0
college,0
univ,0
ltc1,0
ltc2,0
adl,0
iadl,0
cognitive,0
quebec,0
ontario,0
prairies,0
bc,0
constant,0
28,
age50m,-.017743876
age50p,.068568237
diabe,.3771911
hibpe,.069913767
cancre,.31569332
hearte,.26177281
stroke,.51747119
lunge,.42754689
mentae,.56157458
smoker,.10272851
former,.053645533
obese,.062345318
veryobese,.28147054
sex,.32290161
imm,-.14347064
hs,-.062929563
college,.041664463
univ,.031910766
ltc1,0
ltc2,1.326571
adl,.81107366
iadl,1.1340791
cognitive,-.042879671
quebec,.25186095
ontario,-.14023286
prairies,-.19860439
bc,-.065121703
constant,-3.3747659
28,
age50m,.047056314
age50p,.15217714
diabe,.60342336
hibpe,-.038433675
cancre,.18623079
hearte,-.63364601
stroke,.86376566
lunge,.071056403
mentae,1.0405483
smoker,.47740692
former,.046048548
obese,.62207216
veryobese,-1.0023626
sex,.19441435
imm,-.94922805
hs,-.40796763
college,.021002201
univ,-2.9193857
ltc1,0
ltc2,.9512291
adl,1.3276309
iadl,1.7610517
cognitive,.34180427
quebec,-.063078202
ontario,.67009217
prairies,.43870741
bc,-.43096253
constant,-11.425648
