30,
age50m,0
age50p,0
diabe,0
hibpe,0
cancre,0
hearte,0
stroke,0
lunge,0
mentae,0
smoker,0
former,0
obese,0
veryobese,0
sex,0
imm,0
hs,0
college,0
univ,0
inv1,0
inv2,0
inv3,0
inv4,0
inv5,0
inv6,0
inv7,0
quebec,0
ontario,0
prairies,0
bc,0
constant,0
30,
age50m,-.026207
age50p,.013281226
diabe,.30190441
hibpe,.20278335
cancre,.19199257
hearte,.79979515
stroke,.88376701
lunge,.22425933
mentae,1.655616
smoker,.49236202
former,.54867142
obese,-.033991423
veryobese,.14227386
sex,.15716234
imm,-.050466325
hs,-.54844666
college,-.55379903
univ,-.77001017
inv1,0
inv2,3.6607866
inv3,.56226993
inv4,1.1258979
inv5,3.1418803
inv6,1.5682535
inv7,3.2217836
quebec,-.35770741
ontario,.01091906
prairies,-.19802552
bc,.013586895
constant,-3.8256466
30,
age50m,.0091118114
age50p,.050096691
diabe,.27728853
hibpe,.23609693
cancre,.015448758
hearte,.41296676
stroke,.73052984
lunge,.63303339
mentae,.93728209
smoker,.37296173
former,.046515223
obese,.027007526
veryobese,.092931084
sex,.70314008
imm,.099013917
hs,-.078639366
college,-.048000533
univ,-.4026998
inv1,0
inv2,.35964933
inv3,2.7473605
inv4,1.8905873
inv5,2.4994185
inv6,3.1200938
inv7,3.3754809
quebec,-.13300285
ontario,-.29060182
prairies,-.17347321
bc,.00082645088
constant,-4.4920382
30,
age50m,.024523854
age50p,.049625009
diabe,.62645531
hibpe,-.1657013
cancre,.32155237
hearte,.25179732
stroke,1.2933809
lunge,.7889961
mentae,1.0625645
smoker,-.25006831
former,.20018138
obese,.15359621
veryobese,.491633
sex,.36919641
imm,.16217688
hs,.14000602
college,-.38621747
univ,-.88199049
inv1,0
inv2,.59913951
inv3,1.5493314
inv4,2.3580189
inv5,3.0416586
inv6,3.1159413
inv7,2.6057549
quebec,.33483151
ontario,-.0061467765
prairies,-.21723536
bc,-.26174402
constant,-7.4624729
30,
age50m,-.012887095
age50p,.046594471
diabe,-.026349144
hibpe,.35787705
cancre,.63253605
hearte,.67545503
stroke,1.4391978
lunge,.59825712
mentae,2.599766
smoker,.99310464
former,.63248235
obese,.038200676
veryobese,-.39646077
sex,.074466102
imm,-.43642083
hs,-.45202315
college,-.47482947
univ,-.89477116
inv1,0
inv2,3.7931402
inv3,3.0831852
inv4,2.7535563
inv5,5.9563336
inv6,3.8895471
inv7,5.0514765
quebec,-.0077725919
ontario,-.1176476
prairies,-.26192299
bc,-.069173388
constant,-6.5589004
30,
age50m,.0052913753
age50p,.069987237
diabe,.51950651
hibpe,.17853083
cancre,.11848513
hearte,.44941643
stroke,1.2127699
lunge,.40677014
mentae,1.1785377
smoker,.33878773
former,-.1351496
obese,.15092514
veryobese,.15786748
sex,.014644651
imm,.34996608
hs,-.16708471
college,-.25558788
univ,-.85918736
inv1,0
inv2,1.4189036
inv3,2.9720967
inv4,2.5056212
inv5,3.6826732
inv6,5.0924411
inv7,5.1431842
quebec,.02074095
ontario,-.038403135
prairies,.12629327
bc,.17826343
constant,-5.8306403
30,
age50m,-.032875687
age50p,.13622713
diabe,.75509584
hibpe,-.098733954
cancre,.16705389
hearte,.45258206
stroke,.89604777
lunge,.45393938
mentae,2.4744048
smoker,.61947894
former,.12633464
obese,-.25036213
veryobese,.18630032
sex,.29051116
imm,.12533535
hs,-.71071994
college,-.49012342
univ,-1.2204424
inv1,0
inv2,3.499655
inv3,2.1681023
inv4,2.08498
inv5,4.7974405
inv6,3.9544425
inv7,7.0768189
quebec,-.23064247
ontario,-.15075552
prairies,-.21240304
bc,.13205682
constant,-6.4487758
