14,
age50m,.003285795
age50p,.022032734
obese,.17314576
veryobese,-.24874461
sex,-.042018093
imm,.35376641
hs,.14255343
college,.36402363
univ,.84911311
quebec,-.00039253905
ontario,-.079349943
prairies,-.018601768
bc,.026260726
constant,-2.0476041
