28,
age50m,0
age50p,0
diabe,0
hibpe,0
cancre,0
hearte,0
stroke,0
lunge,0
mentae,0
smoker,0
former,0
obese,0
veryobese,0
sex,0
imm,0
hs,0
college,0
univ,0
ltc1,0
ltc2,0
adl,0
iadl,0
cognitive,0
quebec,0
ontario,0
prairies,0
bc,0
constant,0
28,
age50m,-.014498405
age50p,.072423361
diabe,.45802236
hibpe,.04682504
cancre,.48241195
hearte,.10162235
stroke,-.14509566
lunge,.33160728
mentae,.48801664
smoker,.24358524
former,.088018738
obese,.22271708
veryobese,.480883
sex,.24009284
imm,-.2480021
hs,-.031939011
college,.025736632
univ,-.086197823
ltc1,0
ltc2,1.3112236
adl,.49973646
iadl,1.2887172
cognitive,-.089803249
quebec,-.077336483
ontario,-.19636253
prairies,-.070114531
bc,-.42699566
constant,-3.4002223
28,
age50m,.020312047
age50p,.14230791
diabe,.36067149
hibpe,-.12102577
cancre,-.42661405
hearte,-.17209181
stroke,-.43822417
lunge,-.031356063
mentae,1.1374903
smoker,-.079370163
former,.1837799
obese,.01291001
veryobese,-.84169704
sex,.49373281
imm,-.68827063
hs,-.94518083
college,-.40779951
univ,-3.0127163
ltc1,0
ltc2,.90791327
adl,1.0071908
iadl,1.783216
cognitive,1.4222109
quebec,.50549161
ontario,.32338074
prairies,-.010410551
bc,-.20642367
constant,-9.524704
