31,
age50m,.082933538
age50p,.061307278
diabe,.15004806
hibpe,.118715
cancre,1.0477206
hearte,.31830201
stroke,.23765908
lunge,.16315944
mentae,-.3113603
smoker,.91106522
former,.38176748
obese,-.40007469
veryobese,-.25934553
sex,-.44384307
imm,-.23760557
hs,-.37533763
college,-.45006648
univ,-.69811869
quebec,-.023062108
ontario,.1547915
prairies,-.01229436
bc,.12112371
inv1,0
inv2,.70213646
inv3,.74415469
inv4,.65952021
inv5,1.2245477
inv6,1.1059215
inv7,1.6547903
nhome,.52289385
constant,-8.9599333
