28,
age50m,0
age50p,0
diabe,0
hibpe,0
cancre,0
hearte,0
stroke,0
lunge,0
mentae,0
smoker,0
former,0
obese,0
veryobese,0
sex,0
imm,0
hs,0
college,0
univ,0
ltc1,0
ltc2,0
adl,0
iadl,0
cognitive,0
quebec,0
ontario,0
prairies,0
bc,0
constant,0
28,
age50m,-.030477852
age50p,.069309197
diabe,.39967087
hibpe,-7.9054553e-06
cancre,.49642336
hearte,.24362053
stroke,.15709278
lunge,.27873749
mentae,.4303588
smoker,.19281144
former,-.0067847357
obese,.22479714
veryobese,.42334443
sex,.3265903
imm,-.35655892
hs,-.018472092
college,-.096197493
univ,.076040767
ltc1,0
ltc2,1.4293
adl,.76370364
iadl,1.1745987
cognitive,.29673022
quebec,.3770332
ontario,.064546153
prairies,-.056228675
bc,.084097348
constant,-2.8199396
28,
age50m,-.026022527
age50p,.17471373
diabe,.21068801
hibpe,-.21879026
cancre,.50530064
hearte,-.31850016
stroke,.24322802
lunge,.08240933
mentae,1.3006481
smoker,-.52986944
former,.33070162
obese,.37301949
veryobese,-.95257503
sex,.17144437
imm,-.59450763
hs,-.73154944
college,-.21975052
univ,-1.5406947
ltc1,0
ltc2,1.1741508
adl,.85997868
iadl,1.764258
cognitive,1.438736
quebec,1.9365585
ontario,1.3182876
prairies,1.6306528
bc,1.2761785
constant,-9.5440445
