19,
age60m,.059266087
age60p,.051185779
year2008,-.40538925
hibpe,.65394002
diabe,.23500277
smoker,.5674032
former,.38244036
obese,.30833873
veryobese,.60914272
sex,-.18886782
imm,-.16325502
hs,-.069522642
college,-.043010108
univ,-.095479593
quebec,.15922524
ontario,.42536396
prairies,-.040706243
bc,-.085523829
constant,-7.281086
