0,30,1.256591
0,31,1.187209
0,32,1.123013
0,33,1.057012
0,34,1.00177
0,35,.9631449
0,36,.914514
0,37,.8747551
0,38,.835696
0,39,.8014718
0,40,.7404314
0,41,.6960846
0,42,.6780337
0,43,.6561489
0,44,.6376179
0,45,.6225166
0,46,.604147
0,47,.5943717
0,48,.5818824
0,49,.5735869
0,50,.5261372
0,51,.547004
0,52,.5616212
0,53,.5852073
0,54,.6058663
0,55,.5476024
0,56,.5723462
0,57,.5936102
0,58,.61155
0,59,.6298486
0,60,.643671
0,61,.6652207
0,62,.7049613
0,63,.7190651
0,64,.7455403
0,65,.7059176
0,66,.7243156
0,67,.7590167
0,68,.7893283
0,69,.8142966
0,70,.7681921
0,71,.7822624
0,72,.8186038
0,73,.8567537
0,74,.8882895
0,75,.8553557
0,76,.8955916
0,77,.9403069
0,78,.9724822
0,79,1.013977
0,80,.8543318
0,81,.9225255
0,82,.9428648
0,83,.9952164
0,84,1.027742
0,85,1.012698
0,86,1.054507
0,87,1.096417
0,88,1.146901
0,89,1.189332
0,90,1.233221
0,91,1.258539
0,92,1.292588
0,93,1.438125
0,94,1.476057
0,95,1.445468
0,96,1.612944
0,97,1.619343
0,98,1.430236
0,99,1.432809
0,100,1.585204
1,30,.9172508
1,31,.8762326
1,32,.8509558
1,33,.8351814
1,34,.811262
1,35,.8198346
1,36,.7939628
1,37,.7771967
1,38,.754651
1,39,.7335049
1,40,.6892406
1,41,.6770122
1,42,.6604057
1,43,.6459294
1,44,.6303346
1,45,.5397254
1,46,.525005
1,47,.5160078
1,48,.5122331
1,49,.4955824
1,50,.4704067
1,51,.4867279
1,52,.4942677
1,53,.5093287
1,54,.5311154
1,55,.5480121
1,56,.5673843
1,57,.5869101
1,58,.6065157
1,59,.6241711
1,60,.6084747
1,61,.6330579
1,62,.6598549
1,63,.679483
1,64,.7058534
1,65,.6753482
1,66,.7095731
1,67,.7316656
1,68,.7695445
1,69,.7986969
1,70,.7365039
1,71,.7723461
1,72,.800806
1,73,.8292198
1,74,.8622401
1,75,.821542
1,76,.8455544
1,77,.8963755
1,78,.9408842
1,79,.9881245
1,80,.8486179
1,81,.9022661
1,82,.9422225
1,83,.9868131
1,84,1.042686
1,85,.9797773
1,86,1.011665
1,87,1.065076
1,88,1.142895
1,89,1.180185
1,90,1.25129
1,91,1.310529
1,92,1.412622
1,93,1.450159
1,94,1.514989
1,95,1.550414
1,96,1.6505
1,97,1.672719
1,98,1.727866
1,99,1.739276
1,100,1.864017
