21,
age50m,-.18016915
age50p,.016780667
year2008,-.12241445
hearte,-.016935855
hibpe,.6632852
diabe,.23050211
cancre,.55261201
smoker,-.93667752
former,-.5715341
obese,.25083563
veryobese,.57150751
sex,.21393438
imm,.13576005
hs,.063562043
college,.57580274
univ,-1.9406476
quebec,-.41525578
ontario,-.66160411
prairies,-.31285232
bc,-.51577652
constant,7.5688457
