31,
age50m,.094096161
age50p,.060905792
diabe,.28575951
hibpe,.064009592
cancre,1.0585301
hearte,.50186312
stroke,.21760219
lunge,.0097245555
mentae,-.031790022
smoker,.91022658
former,.49742499
obese,-.38110396
veryobese,-.064957082
sex,-.36776313
imm,-.13146447
hs,-.20437881
college,-.4959662
univ,-.4850308
quebec,-.013750087
ontario,.1962256
prairies,-.11578087
bc,.15131567
inv1,0
inv2,.6153931
inv3,.83967674
inv4,.79644591
inv5,1.1443113
inv6,1.2010343
inv7,1.5790743
nhome,.45138988
constant,-9.7707338
