17,
age45m,-.0040268074
age45p,.038090855
year2008,-.8696388
smoker,.92807752
former,.39216906
obese,.13302146
veryobese,.62029225
sex,.27427956
imm,-.47275171
hs,-.40461448
college,-.31424868
univ,-.3427186
quebec,.051938131
ontario,.097799994
prairies,-.14108187
bc,-.17077349
constant,-4.6134706
