31,
age50m,.12098889
age50p,.059242297
diabe,.18036462
hibpe,.057623964
cancre,1.013309
hearte,.33901796
stroke,.32715291
lunge,.014869303
mentae,.10742693
smoker,.8961643
former,.35603169
obese,-.13629539
veryobese,-.23646408
sex,-.37360018
imm,-.095497087
hs,-.2164208
college,-.33292425
univ,-.26702735
quebec,-.081411585
ontario,.026154028
prairies,-.19392525
bc,.1282939
inv1,0
inv2,.76145369
inv3,.69896579
inv4,.59097058
inv5,.85921371
inv6,1.1582646
inv7,1.7492274
nhome,.21689604
constant,-10.829141
