0,30,1.31376
0,31,1.242082
0,32,1.17725
0,33,1.106935
0,34,1.049109
0,35,1.019361
0,36,.9625196
0,37,.9265248
0,38,.8848581
0,39,.8470175
0,40,.7807848
0,41,.7348998
0,42,.718093
0,43,.6949915
0,44,.6785535
0,45,.6684117
0,46,.647738
0,47,.6396264
0,48,.6255821
0,49,.6165723
0,50,.5790017
0,51,.6003243
0,52,.6164227
0,53,.6439841
0,54,.666913
0,55,.6066076
0,56,.6328076
0,57,.6527257
0,58,.6769117
0,59,.7016407
0,60,.7277306
0,61,.7512698
0,62,.7962425
0,63,.8091524
0,64,.8439419
0,65,.8197303
0,66,.8395746
0,67,.8807625
0,68,.9148778
0,69,.9460933
0,70,.8768927
0,71,.8998334
0,72,.9385431
0,73,.9802439
0,74,1.01632
0,75,.9768829
0,76,1.022829
0,77,1.068371
0,78,1.108628
0,79,1.15787
0,80,.9348721
0,81,1.005182
0,82,1.032148
0,83,1.08639
0,84,1.126227
0,85,1.128274
0,86,1.172438
0,87,1.213523
0,88,1.27143
0,89,1.324888
0,90,1.36901
0,91,1.41234
0,92,1.428016
0,93,1.580684
0,94,1.601296
0,95,1.582976
0,96,1.779
0,97,1.77063
0,98,1.576301
0,99,1.534182
0,100,1.709165
1,30,1.036322
1,31,.9875849
1,32,.9636617
1,33,.9428788
1,34,.9176064
1,35,.9213954
1,36,.8926775
1,37,.872946
1,38,.8462155
1,39,.8226705
1,40,.7804669
1,41,.7694581
1,42,.7511437
1,43,.7338005
1,44,.7148916
1,45,.6103293
1,46,.5914713
1,47,.5852017
1,48,.5775163
1,49,.5629366
1,50,.5284485
1,51,.5469075
1,52,.5556706
1,53,.573473
1,54,.598102
1,55,.6281039
1,56,.6519338
1,57,.6737336
1,58,.6948138
1,59,.7163748
1,60,.6948248
1,61,.7217034
1,62,.7513493
1,63,.7757244
1,64,.8060555
1,65,.7735875
1,66,.8117173
1,67,.8377369
1,68,.8841692
1,69,.9164252
1,70,.8392348
1,71,.8805665
1,72,.9162841
1,73,.9478431
1,74,.9887471
1,75,.9415911
1,76,.9692042
1,77,1.025968
1,78,1.075418
1,79,1.129539
1,80,.9523351
1,81,1.015146
1,82,1.060411
1,83,1.108991
1,84,1.17822
1,85,1.140528
1,86,1.180619
1,87,1.243633
1,88,1.347072
1,89,1.390463
1,90,1.463818
1,91,1.535442
1,92,1.663904
1,93,1.701242
1,94,1.767023
1,95,1.844412
1,96,1.932348
1,97,1.9551
1,98,2.006701
1,99,2.032439
1,100,2.193681
