28,
age50m,0
age50p,0
diabe,0
hibpe,0
cancre,0
hearte,0
stroke,0
lunge,0
mentae,0
smoker,0
former,0
obese,0
veryobese,0
sex,0
imm,0
hs,0
college,0
univ,0
ltc1,0
ltc2,0
adl,0
iadl,0
cognitive,0
quebec,0
ontario,0
prairies,0
bc,0
constant,0
28,
age50m,-.029692166
age50p,.079050414
diabe,.46185082
hibpe,.10113172
cancre,.4564119
hearte,.20450006
stroke,.39064375
lunge,.17707689
mentae,.21064739
smoker,.49662462
former,.16813077
obese,.25435472
veryobese,.40455687
sex,.46848848
imm,-.35132906
hs,.055739082
college,-.016817052
univ,-.075775184
ltc1,0
ltc2,1.3558993
adl,.88771355
iadl,.94749248
cognitive,-.13482374
quebec,.065382056
ontario,-.054339845
prairies,-.42677483
bc,-.26584801
constant,-3.0139675
28,
age50m,-.0070691961
age50p,.17955722
diabe,1.0453126
hibpe,.21987155
cancre,1.0175388
hearte,-.48965895
stroke,1.0588897
lunge,.38034174
mentae,.35381803
smoker,1.1583281
former,.73317736
obese,-.026006222
veryobese,-1.1799505
sex,.4347783
imm,-.27886063
hs,-.077832304
college,.41211572
univ,-1.1938982
ltc1,0
ltc2,1.1139576
adl,1.0523524
iadl,1.6484091
cognitive,.90494293
quebec,.25644276
ontario,.42644319
prairies,.44176799
bc,-.10429045
constant,-10.471443
