28,
age50m,0
age50p,0
diabe,0
hibpe,0
cancre,0
hearte,0
stroke,0
lunge,0
mentae,0
smoker,0
former,0
obese,0
veryobese,0
sex,0
imm,0
hs,0
college,0
univ,0
ltc1,0
ltc2,0
adl,0
iadl,0
cognitive,0
quebec,0
ontario,0
prairies,0
bc,0
constant,0
28,
age50m,-.028221456
age50p,.076096304
diabe,.44973379
hibpe,.094556108
cancre,.72164541
hearte,.19508287
stroke,.10137071
lunge,.32946932
mentae,-.02719439
smoker,.33616051
former,.08720205
obese,.026157457
veryobese,.26704326
sex,.40643704
imm,-.20152493
hs,-.040970188
college,-.12796198
univ,.13335694
ltc1,0
ltc2,1.4339269
adl,1.0409803
iadl,1.0548059
cognitive,-.12305813
quebec,.29546583
ontario,.10172931
prairies,.036508076
bc,-.077316605
constant,-3.1824508
28,
age50m,-.048168354
age50p,.15773636
diabe,.61036837
hibpe,.2815724
cancre,.54212278
hearte,-.2126684
stroke,.087086901
lunge,.21940477
mentae,.50358564
smoker,.19689669
former,.086657673
obese,.19949043
veryobese,-1.8067048
sex,.37070644
imm,.023784267
hs,-.2804136
college,-.173646
univ,-4.7268853
ltc1,0
ltc2,.97590375
adl,1.66199
iadl,1.5266656
cognitive,1.4791526
quebec,.59055912
ontario,.62846309
prairies,.48985496
bc,.11898173
constant,-7.492259
