17,
age60m,.087134637
age60p,.030210368
year2008,-.41476551
smoker,.26248717
former,.19392073
obese,.080079466
veryobese,.12610951
sex,.031806499
imm,-.10229117
hs,.021077424
college,.086912997
univ,-.064761199
quebec,-.2325604
ontario,.17194286
prairies,.1147438
bc,.044455692
constant,-9.1541557
