13
cardioe,-0.019
cancre,0.110
diabe,0.026
mentae,1.610
lunge,0.004
quebec,-0.643
ontario,-0.492
prairies,-0.303
bc,-0.394
sex,0.166
age50m,-0.021
age50p,0.010
constant,2.248
