13
cardioe,0.293
cancre,0.094
diabe,0.182
mentae,1.045
lunge,-0.004
quebec,-0.290
ontario,-0.114
prairies,-0.262
bc,-0.294
sex,0.067
age50m,-0.008
age50p,0.009
constant,3.240
0.179,
 
