14
age60m,48.65159
age60p,-170.3256
stroke,-903.1155
diabe,-202.3035
hibpe,800.5518
lunge,-456.4855
hearte,2753.432
cancre,1304.966
mentae,-2680.984
nights,1132.223
nights2,-11.16338
nights3,.0442672
nights4,-.0000599
constant,967.1228
14
age60m,84.9003
age60p,-154.6125
stroke,-216.4655
diabe,-118.4445
hibpe,510.7548
lunge,-251.8295
hearte,2071.731
cancre,2432.898
mentae,-1800.473
nights,899.2766
nights2,-7.379075
nights3,.0241783
nights4,-.0000277
constant,-453.8953
